customer_id,age,months_active,monthly_charges,total_charges,internet_service,contract_type,payment_method,support_tickets,churn
CUST_000360,29,5,57.32,371.4,Fiber,Month-to-month,Mailed check,0,1
CUST_000361,49,4,107.23,457.8,No,One year,Electronic check,1,1
CUST_000362,64,7,75.46,364.5,No,Two year,Electronic check,1,0
CUST_000363,40,8,83.51,674.19,No,One year,Bank transfer,1,0
CUST_000364,48,10,92.1,839.1,Fiber,Two year,Credit card,2,0
CUST_000365,52,13,51.99,585.33,No,Month-to-month,Electronic check,1,1
CUST_000366,35,2,90.0,90.0,DSL,Month-to-month,Electronic check,0,1
CUST_000367,45,1,54.96,116.83,Fiber,One year,Credit card,0,0
CUST_000368,42,26,54.11,1518.1,DSL,One year,Mailed check,2,1
CUST_000369,43,18,59.56,1284.09,DSL,One year,Electronic check,1,0
CUST_000370,30,14,52.56,588.42,No,Month-to-month,Electronic check,2,1
CUST_000371,42,24,81.44,2031.37,DSL,Month-to-month,Mailed check,1,1
CUST_000372,49,42,70.34,3037.77,Fiber,Month-to-month,Credit card,1,1
CUST_000373,63,13,55.18,659.23,Fiber,Month-to-month,Bank transfer,1,0
CUST_000374,56,24,78.49,1792.0,DSL,Two year,Electronic check,1,0
CUST_000375,74,73,59.5,4234.66,DSL,One year,Mailed check,0,0
CUST_000376,30,43,58.44,2460.12,DSL,One year,Mailed check,1,0
CUST_000377,55,13,65.97,877.92,No,Month-to-month,Bank transfer,2,1
CUST_000378,44,24,74.27,1918.47,Fiber,One year,Bank transfer,2,0
CUST_000379,74,4,72.8,401.72,Fiber,Two year,Credit card,1,1
CUST_000380,29,19,57.74,935.42,DSL,Month-to-month,Bank transfer,1,1
CUST_000381,29,95,81.94,7705.63,DSL,Month-to-month,Bank transfer,3,1
CUST_000382,33,17,60.55,1159.35,DSL,Month-to-month,Bank transfer,0,0
CUST_000383,18,63,51.9,3196.61,Fiber,Month-to-month,Mailed check,2,0
CUST_000384,34,12,35.64,421.98,DSL,One year,Bank transfer,0,0
CUST_000385,30,120,84.66,9989.1,Fiber,Month-to-month,Mailed check,2,1
CUST_000386,44,20,65.25,1420.26,Fiber,One year,Bank transfer,2,0
CUST_000387,47,1,69.22,69.22,DSL,Month-to-month,Electronic check,0,0
CUST_000388,70,21,85.92,1639.96,Fiber,Month-to-month,Mailed check,2,1
CUST_000389,56,7,55.45,493.24,Fiber,Two year,Bank transfer,0,0
CUST_000390,33,1,37.51,229.52,DSL,Month-to-month,Bank transfer,1,0
CUST_000391,28,41,66.4,2693.16,Fiber,One year,Bank transfer,3,1
CUST_000392,49,7,71.16,493.43,Fiber,Month-to-month,Bank transfer,2,1
CUST_000393,22,38,59.74,2361.06,DSL,Two year,Mailed check,1,0
CUST_000394,69,8,94.47,784.74,DSL,Two year,Credit card,2,1
CUST_000395,59,5,20.0,62.68,DSL,Month-to-month,Electronic check,5,0
CUST_000396,34,87,87.4,7555.35,No,Month-to-month,Electronic check,0,1
CUST_000397,18,10,80.82,651.55,DSL,One year,Electronic check,4,0
CUST_000398,62,22,74.14,1654.27,DSL,Month-to-month,Bank transfer,2,0
CUST_000399,40,22,20.0,430.81,DSL,One year,Electronic check,3,0
CUST_000400,60,19,90.68,1679.09,DSL,Two year,Electronic check,2,0
CUST_000401,18,59,44.47,2523.63,DSL,One year,Mailed check,3,1
CUST_000402,33,26,54.85,1335.95,Fiber,Two year,Bank transfer,1,0
CUST_000403,42,12,61.59,800.9,DSL,Month-to-month,Bank transfer,2,0
CUST_000404,42,47,73.15,3526.14,No,Two year,Bank transfer,4,1
CUST_000405,35,4,77.79,278.44,No,Month-to-month,Credit card,3,1
CUST_000406,51,18,82.86,1448.17,Fiber,Month-to-month,Credit card,3,1
CUST_000407,25,72,81.32,5769.46,No,Two year,Electronic check,1,0
CUST_000408,39,23,70.06,1705.03,Fiber,One year,Credit card,2,0
CUST_000409,43,40,73.32,2935.84,Fiber,One year,Bank transfer,3,0
CUST_000410,49,25,43.18,1116.41,DSL,Two year,Electronic check,3,0
CUST_000411,52,43,49.98,2184.96,DSL,One year,Electronic check,2,0
CUST_000412,25,69,82.91,5689.96,DSL,Month-to-month,Credit card,3,1
CUST_000413,18,7,81.74,455.67,DSL,One year,Bank transfer,3,0
CUST_000414,61,4,79.48,218.29,Fiber,Month-to-month,Bank transfer,2,1
CUST_000415,46,15,54.71,933.46,DSL,Month-to-month,Mailed check,3,0
CUST_000416,30,29,83.21,2340.52,DSL,One year,Credit card,0,0
CUST_000417,65,6,41.78,209.61,No,Two year,Bank transfer,3,0
CUST_000418,43,1,86.55,86.55,Fiber,One year,Credit card,1,0
CUST_000419,59,10,59.78,476.22,Fiber,Month-to-month,Electronic check,3,0
CUST_000420,43,83,98.68,8113.81,DSL,Two year,Bank transfer,2,0
CUST_000421,72,28,34.57,1136.83,No,Two year,Bank transfer,2,0
CUST_000422,68,12,100.27,1269.02,DSL,Month-to-month,Electronic check,2,0
CUST_000423,38,5,57.77,236.17,Fiber,Month-to-month,Mailed check,2,0
CUST_000424,56,10,57.41,682.39,Fiber,Month-to-month,Electronic check,0,1
CUST_000425,51,4,68.9,260.36,Fiber,Month-to-month,Credit card,3,1
CUST_000426,62,2,51.06,237.55,No,Month-to-month,Bank transfer,2,0
CUST_000427,27,56,63.55,3780.16,DSL,Month-to-month,Mailed check,1,0
CUST_000428,52,120,50.25,6132.51,No,One year,Bank transfer,0,0
CUST_000429,57,4,50.98,213.37,Fiber,One year,Bank transfer,5,0
CUST_000430,18,1,74.74,144.67,Fiber,Two year,Mailed check,1,0
CUST_000431,24,9,46.97,424.23,No,Month-to-month,Credit card,2,0
CUST_000432,18,14,49.64,511.31,Fiber,Month-to-month,Credit card,4,1
CUST_000433,37,5,37.54,122.26,Fiber,Month-to-month,Mailed check,3,1
CUST_000434,52,8,54.92,344.21,DSL,Two year,Bank transfer,0,0
CUST_000435,64,5,91.23,388.48,No,Month-to-month,Bank transfer,1,1
CUST_000436,43,35,48.08,1862.21,Fiber,Month-to-month,Electronic check,0,0
CUST_000437,66,29,50.37,1572.87,No,One year,Credit card,2,0
CUST_000438,21,24,68.88,1697.17,No,Month-to-month,Credit card,3,1
CUST_000439,18,11,57.58,714.66,DSL,One year,Credit card,3,0
CUST_000440,41,57,109.56,6055.88,Fiber,Month-to-month,Electronic check,2,1
CUST_000441,47,83,61.75,5198.02,No,One year,Electronic check,2,1
CUST_000442,41,4,71.7,380.78,Fiber,One year,Electronic check,3,0
CUST_000443,18,6,83.88,279.28,Fiber,Month-to-month,Electronic check,0,1
CUST_000444,40,17,83.49,1495.88,DSL,Month-to-month,Credit card,2,1
CUST_000445,22,2,69.67,69.67,DSL,Month-to-month,Credit card,2,0
CUST_000446,52,13,61.78,606.11,Fiber,Two year,Electronic check,2,0
CUST_000447,47,20,105.48,2242.24,Fiber,One year,Bank transfer,5,0
CUST_000448,27,17,63.0,970.38,Fiber,One year,Electronic check,2,0
CUST_000449,34,9,56.17,433.9,DSL,Month-to-month,Electronic check,1,1
CUST_000450,26,18,52.08,1036.45,Fiber,One year,Electronic check,1,0
CUST_000451,41,76,30.46,2284.74,No,Month-to-month,Mailed check,4,1
CUST_000452,56,5,81.43,389.15,Fiber,Month-to-month,Electronic check,2,0
CUST_000453,27,25,20.0,479.79,No,Month-to-month,Mailed check,1,0
CUST_000454,49,1,64.89,99.65,DSL,One year,Bank transfer,1,0
CUST_000455,34,1,60.9,60.9,No,One year,Electronic check,0,0
CUST_000456,30,19,109.8,2097.6,Fiber,Month-to-month,Mailed check,4,1
CUST_000457,40,2,28.37,28.37,No,Two year,Credit card,2,0
CUST_000458,26,1,46.98,82.16,Fiber,Month-to-month,Electronic check,3,0
CUST_000459,33,4,62.28,280.5,DSL,One year,Credit card,1,1
CUST_000460,24,19,61.05,1349.73,No,Two year,Mailed check,2,0
CUST_000461,71,29,54.01,1528.14,Fiber,One year,Bank transfer,3,0
CUST_000462,42,5,63.38,298.48,DSL,One year,Electronic check,0,0
CUST_000463,31,26,39.81,1058.91,DSL,Month-to-month,Bank transfer,4,1
CUST_000464,45,4,72.14,385.02,DSL,Month-to-month,Bank transfer,2,1
CUST_000465,40,22,20.0,330.84,Fiber,Two year,Electronic check,0,0
CUST_000466,38,12,64.48,784.17,Fiber,Two year,Mailed check,1,0
CUST_000467,51,25,52.99,1074.04,Fiber,Month-to-month,Bank transfer,1,0
CUST_000468,53,120,85.33,10211.94,DSL,One year,Mailed check,2,0
CUST_000469,34,66,100.11,6714.28,Fiber,Month-to-month,Electronic check,1,1
CUST_000470,33,1,58.38,58.38,DSL,Two year,Mailed check,1,1
CUST_000471,37,51,92.81,4751.22,Fiber,Two year,Electronic check,1,0
CUST_000472,18,1,58.68,58.68,No,Month-to-month,Mailed check,3,0
CUST_000473,19,73,45.68,3248.52,No,One year,Bank transfer,2,0
CUST_000474,62,7,99.92,796.58,DSL,One year,Mailed check,1,0
CUST_000475,66,11,75.42,725.04,Fiber,Month-to-month,Bank transfer,2,0
CUST_000476,38,2,65.09,159.47,Fiber,Month-to-month,Credit card,3,1
CUST_000477,50,2,78.74,188.32,DSL,Month-to-month,Credit card,2,1
CUST_000478,46,31,70.48,2099.83,No,Two year,Electronic check,1,0
CUST_000479,80,69,63.62,4405.05,Fiber,Month-to-month,Bank transfer,1,1
CUST_000480,58,22,38.47,752.87,Fiber,Two year,Bank transfer,4,0
CUST_000481,40,30,59.59,1839.86,Fiber,Two year,Credit card,1,0
CUST_000482,27,34,77.47,2502.32,DSL,Month-to-month,Credit card,1,0
CUST_000483,18,7,62.54,403.85,DSL,One year,Credit card,2,0
CUST_000484,45,1,83.05,83.05,DSL,One year,Bank transfer,1,0
CUST_000485,30,1,72.67,183.97,DSL,Two year,Electronic check,1,1
CUST_000486,20,10,47.44,488.38,DSL,One year,Electronic check,4,0
CUST_000487,32,6,38.62,327.2,No,One year,Bank transfer,2,1
CUST_000488,25,1,61.86,117.33,Fiber,Two year,Electronic check,4,1
CUST_000489,67,4,54.52,272.89,No,Month-to-month,Electronic check,1,1
CUST_000490,55,3,71.73,181.99,No,Month-to-month,Credit card,4,0
CUST_000491,41,59,50.64,3089.69,Fiber,Two year,Credit card,4,0
CUST_000492,64,3,52.69,122.46,DSL,Month-to-month,Electronic check,0,1
CUST_000493,43,18,86.06,1376.12,Fiber,Two year,Credit card,0,1
CUST_000494,29,21,67.96,1405.77,DSL,One year,Credit card,3,0
CUST_000495,64,18,50.95,962.37,DSL,Month-to-month,Bank transfer,0,0
CUST_000496,50,2,65.35,65.35,Fiber,Month-to-month,Mailed check,1,1
CUST_000497,26,9,92.58,744.69,Fiber,Month-to-month,Credit card,4,1
CUST_000498,39,1,70.88,70.88,DSL,Month-to-month,Electronic check,3,0
CUST_000499,28,12,76.86,1000.98,DSL,Month-to-month,Credit card,5,1
CUST_000500,21,5,49.96,417.06,DSL,Two year,Electronic check,0,0
CUST_000501,55,19,85.53,1604.07,Fiber,One year,Bank transfer,0,0
CUST_000502,70,28,111.36,3171.29,No,Month-to-month,Mailed check,2,0
CUST_000503,21,18,49.17,935.62,Fiber,Month-to-month,Bank transfer,4,1
CUST_000504,50,13,41.36,693.09,No,Month-to-month,Credit card,1,1
CUST_000505,32,11,68.51,688.36,Fiber,Two year,Electronic check,0,0
CUST_000506,34,44,82.51,3608.46,DSL,Month-to-month,Bank transfer,4,0
CUST_000507,33,5,63.17,281.78,Fiber,Month-to-month,Credit card,1,1
CUST_000508,29,31,43.94,1369.55,DSL,One year,Credit card,2,0
CUST_000509,42,34,62.83,2386.59,DSL,One year,Credit card,3,1
CUST_000510,29,13,76.96,1003.59,Fiber,Month-to-month,Bank transfer,3,1
CUST_000511,46,8,56.86,369.4,No,Two year,Credit card,2,0
CUST_000512,41,15,77.15,1041.73,Fiber,One year,Mailed check,1,0
CUST_000513,38,2,88.29,301.85,No,Month-to-month,Mailed check,2,1
CUST_000514,28,1,69.8,69.8,Fiber,Two year,Electronic check,1,1
CUST_000515,33,2,64.44,195.24,DSL,Month-to-month,Electronic check,1,1
CUST_000516,53,4,81.59,258.38,Fiber,Month-to-month,Electronic check,5,1
CUST_000517,49,16,47.88,639.38,No,Two year,Bank transfer,1,1
CUST_000518,27,45,45.91,2126.28,Fiber,Two year,Mailed check,2,1
CUST_000519,43,6,59.67,294.94,Fiber,Month-to-month,Electronic check,1,1
CUST_000520,53,65,55.16,3628.1,Fiber,Month-to-month,Electronic check,0,1
CUST_000521,18,74,48.93,3670.98,Fiber,One year,Mailed check,1,0
CUST_000522,50,76,101.61,7776.94,DSL,Two year,Credit card,2,0
CUST_000523,32,43,108.44,4636.1,DSL,One year,Bank transfer,1,1
CUST_000524,50,10,57.93,647.88,DSL,One year,Bank transfer,0,0
CUST_000525,30,1,66.83,66.83,Fiber,Month-to-month,Electronic check,1,1
CUST_000526,18,20,61.24,979.45,No,One year,Bank transfer,5,0
CUST_000527,18,19,87.15,1726.54,No,Two year,Bank transfer,4,0
CUST_000528,42,45,91.11,4116.64,DSL,Month-to-month,Electronic check,1,1
CUST_000529,45,120,29.45,3473.56,Fiber,Month-to-month,Credit card,1,0
CUST_000530,28,17,74.52,1119.73,Fiber,Month-to-month,Credit card,1,0
CUST_000531,51,10,38.86,184.98,Fiber,Month-to-month,Credit card,3,1
CUST_000532,18,4,100.17,405.84,Fiber,Month-to-month,Mailed check,4,1
CUST_000533,41,1,73.8,238.68,DSL,Month-to-month,Credit card,4,0
CUST_000534,23,17,48.53,811.21,No,Month-to-month,Mailed check,1,1
CUST_000535,32,19,60.17,1107.16,No,Two year,Bank transfer,0,0
CUST_000536,42,41,59.22,2425.6,DSL,Month-to-month,Credit card,1,0
CUST_000537,29,16,75.5,1425.96,Fiber,Two year,Electronic check,2,0
CUST_000538,36,59,85.84,5139.65,DSL,One year,Electronic check,1,1
CUST_000539,57,23,42.04,873.47,DSL,Month-to-month,Electronic check,2,0
CUST_000540,33,44,101.78,4480.91,No,Month-to-month,Credit card,0,1
CUST_000541,54,3,97.11,324.59,Fiber,One year,Bank transfer,2,1
CUST_000542,25,46,47.49,2079.07,DSL,Month-to-month,Bank transfer,2,1
CUST_000543,49,26,66.46,1803.77,Fiber,Two year,Credit card,4,0
CUST_000544,63,4,99.22,315.08,No,Month-to-month,Credit card,3,1
CUST_000545,18,5,89.66,297.2,No,Month-to-month,Credit card,0,1
CUST_000546,30,62,58.27,3620.05,DSL,Month-to-month,Electronic check,1,1
CUST_000547,50,1,81.29,81.29,No,One year,Mailed check,0,1
CUST_000548,38,14,124.94,1749.11,No,Two year,Credit card,5,0
CUST_000549,47,9,67.1,527.46,Fiber,Month-to-month,Mailed check,5,0
CUST_000550,32,26,52.35,1298.51,Fiber,One year,Mailed check,3,0
CUST_000551,43,43,68.45,3056.13,DSL,Month-to-month,Credit card,7,1
CUST_000552,39,10,69.93,743.42,DSL,One year,Bank transfer,0,0
CUST_000553,59,13,54.51,612.95,Fiber,Month-to-month,Bank transfer,1,1
CUST_000554,45,96,73.83,6892.85,No,One year,Mailed check,2,0
CUST_000555,47,36,39.91,1345.39,No,One year,Credit card,2,0
CUST_000556,35,54,51.69,2806.95,Fiber,Month-to-month,Electronic check,2,1
CUST_000557,34,13,80.16,978.95,Fiber,One year,Mailed check,3,1
CUST_000558,35,6,29.9,108.45,Fiber,One year,Credit card,3,0
CUST_000559,47,12,83.06,937.84,Fiber,One year,Mailed check,4,1
CUST_000560,35,30,24.76,735.54,DSL,One year,Bank transfer,1,0
CUST_000561,46,2,30.37,139.21,DSL,One year,Bank transfer,2,0
CUST_000562,73,7,55.02,385.1,DSL,One year,Mailed check,3,0
CUST_000563,55,1,70.74,76.93,DSL,Two year,Bank transfer,3,1
CUST_000564,37,13,91.51,1167.08,DSL,Two year,Credit card,2,0
CUST_000565,60,42,66.15,2728.47,Fiber,One year,Mailed check,3,0
CUST_000566,35,1,60.07,149.49,DSL,Two year,Bank transfer,2,1
CUST_000567,18,26,76.59,2065.62,DSL,Two year,Electronic check,2,0
CUST_000568,26,64,47.58,3249.78,No,Month-to-month,Bank transfer,1,1
CUST_000569,18,6,67.79,467.79,Fiber,Two year,Bank transfer,4,0
CUST_000570,36,28,41.01,1098.47,Fiber,Month-to-month,Bank transfer,2,0
CUST_000571,42,88,66.65,5774.89,DSL,Month-to-month,Credit card,3,0
CUST_000572,67,78,62.4,4962.75,Fiber,Two year,Electronic check,2,0
CUST_000573,46,6,48.91,211.99,Fiber,Month-to-month,Mailed check,1,1
CUST_000574,38,2,68.3,217.58,Fiber,One year,Electronic check,2,0
CUST_000575,54,3,68.17,128.52,Fiber,Two year,Bank transfer,1,1
CUST_000576,18,29,88.51,2601.68,Fiber,Month-to-month,Mailed check,4,1
CUST_000577,45,31,32.89,913.53,No,Month-to-month,Bank transfer,2,1
CUST_000578,53,26,63.48,1728.44,DSL,One year,Electronic check,2,0
CUST_000579,19,9,49.79,324.79,DSL,One year,Credit card,2,0
CUST_000580,59,4,82.4,356.88,Fiber,Two year,Credit card,2,1
CUST_000581,47,20,80.08,1581.78,Fiber,Two year,Mailed check,3,0
CUST_000582,35,15,75.16,1137.54,DSL,Month-to-month,Bank transfer,1,0
CUST_000583,51,31,50.92,1539.04,No,Month-to-month,Bank transfer,3,0
CUST_000584,76,13,82.71,1033.3,Fiber,One year,Credit card,3,1
CUST_000585,44,9,34.4,325.05,Fiber,One year,Credit card,2,0
CUST_000586,45,8,30.29,142.14,Fiber,Month-to-month,Mailed check,2,0
CUST_000587,35,5,39.48,96.61,Fiber,Month-to-month,Credit card,0,1
CUST_000588,29,7,64.33,414.46,No,Month-to-month,Mailed check,2,0
CUST_000589,54,2,78.5,117.26,DSL,Two year,Bank transfer,2,0
CUST_000590,29,10,20.0,99.46,DSL,Two year,Bank transfer,1,0
CUST_000591,43,1,91.45,183.88,DSL,Month-to-month,Electronic check,3,1
CUST_000592,34,4,67.62,237.04,No,Month-to-month,Credit card,2,1
CUST_000593,49,32,33.64,1053.96,Fiber,Month-to-month,Electronic check,3,0
CUST_000594,47,9,67.02,470.42,No,Two year,Mailed check,2,0
CUST_000595,57,26,86.85,2465.28,No,Two year,Electronic check,3,0
CUST_000596,34,30,76.99,2552.37,Fiber,One year,Credit card,2,0
CUST_000597,37,20,86.98,1661.59,DSL,Month-to-month,Electronic check,3,1
CUST_000598,27,76,37.68,2985.91,DSL,Month-to-month,Electronic check,0,0
CUST_000599,35,1,56.72,56.72,DSL,Month-to-month,Electronic check,2,0
CUST_000600,47,32,46.51,1648.57,No,Two year,Mailed check,0,0
CUST_000601,53,76,99.35,7584.35,DSL,Month-to-month,Bank transfer,5,1
CUST_000602,28,47,77.79,3665.98,Fiber,One year,Electronic check,2,0
CUST_000603,55,4,121.94,237.83,DSL,Month-to-month,Electronic check,2,1
CUST_000604,62,9,55.65,412.97,DSL,One year,Electronic check,4,0
CUST_000605,48,4,50.51,204.08,DSL,One year,Bank transfer,1,0
CUST_000606,70,22,62.14,1387.02,Fiber,One year,Electronic check,1,0
CUST_000607,30,29,92.57,2562.96,DSL,One year,Bank transfer,2,1
CUST_000608,23,9,57.68,446.22,Fiber,Two year,Electronic check,5,0
CUST_000609,18,18,67.49,1270.14,Fiber,Month-to-month,Credit card,0,0
CUST_000610,64,28,66.93,1735.83,No,Month-to-month,Mailed check,0,0
CUST_000611,51,13,65.79,868.64,No,Two year,Credit card,2,0
CUST_000612,41,46,51.95,2513.59,Fiber,Month-to-month,Credit card,2,0
CUST_000613,46,35,62.25,2217.44,Fiber,One year,Credit card,3,0
CUST_000614,25,1,61.4,94.95,DSL,Two year,Bank transfer,1,0
CUST_000615,78,23,64.85,1289.51,Fiber,Two year,Mailed check,0,0
CUST_000616,43,6,83.87,421.03,Fiber,Two year,Electronic check,1,0
CUST_000617,43,19,100.21,2109.46,DSL,Month-to-month,Electronic check,4,1
CUST_000618,52,75,48.19,3554.43,Fiber,Two year,Credit card,1,0
CUST_000619,49,50,57.16,2984.45,DSL,Two year,Mailed check,8,0
CUST_000620,45,12,48.5,520.91,DSL,One year,Bank transfer,0,0
CUST_000621,30,8,68.74,522.15,DSL,Month-to-month,Mailed check,2,1
CUST_000622,49,6,54.23,376.96,No,Month-to-month,Credit card,3,1
CUST_000623,70,18,69.8,1266.4,DSL,One year,Bank transfer,2,0
CUST_000624,62,2,87.07,212.3,DSL,Two year,Electronic check,0,1
CUST_000625,65,19,20.0,298.16,No,Month-to-month,Credit card,2,1
CUST_000626,34,1,74.84,74.84,DSL,Month-to-month,Electronic check,0,0
CUST_000627,27,9,55.8,413.58,No,One year,Credit card,0,0
CUST_000628,40,5,74.21,317.81,No,One year,Credit card,2,0
CUST_000629,42,85,47.07,3978.07,Fiber,One year,Credit card,1,0
CUST_000630,58,31,88.93,2860.41,Fiber,Month-to-month,Electronic check,0,1
CUST_000631,18,10,83.27,841.39,No,One year,Electronic check,4,1
CUST_000632,64,2,76.37,201.19,Fiber,Month-to-month,Credit card,1,1
CUST_000633,39,17,80.86,1388.86,DSL,Month-to-month,Bank transfer,3,1
CUST_000634,35,5,50.09,138.89,No,One year,Electronic check,0,1
CUST_000635,26,18,52.61,948.66,DSL,Month-to-month,Bank transfer,3,1
CUST_000636,18,43,80.05,3455.17,DSL,One year,Electronic check,2,1
CUST_000637,54,22,49.65,1168.19,No,One year,Bank transfer,1,0
CUST_000638,43,24,93.91,2147.05,DSL,One year,Credit card,1,0
CUST_000639,22,18,58.53,849.47,Fiber,Two year,Bank transfer,1,0
CUST_000640,22,62,75.04,4669.98,Fiber,Month-to-month,Electronic check,0,0
CUST_000641,36,64,106.98,6882.42,Fiber,Month-to-month,Credit card,4,0
CUST_000642,67,17,50.88,846.95,DSL,Month-to-month,Mailed check,4,1
CUST_000643,38,8,66.38,533.8,Fiber,One year,Mailed check,3,0
CUST_000644,19,14,86.08,1293.05,DSL,One year,Electronic check,1,1
CUST_000645,38,4,84.03,290.22,DSL,Month-to-month,Electronic check,2,1
CUST_000646,37,24,58.44,1374.78,DSL,Month-to-month,Electronic check,3,0
CUST_000647,18,16,54.67,882.55,DSL,Two year,Credit card,4,0
CUST_000648,41,2,60.34,60.34,No,One year,Bank transfer,2,0
CUST_000649,38,5,93.96,454.6,Fiber,One year,Bank transfer,1,0
CUST_000650,52,15,59.42,884.89,Fiber,Two year,Credit card,1,0
CUST_000651,69,52,66.56,3624.94,Fiber,Two year,Credit card,3,0
CUST_000652,58,20,56.46,1099.47,No,Month-to-month,Mailed check,2,0
CUST_000653,37,27,79.11,2156.0,Fiber,One year,Mailed check,0,0
CUST_000654,25,9,68.11,704.86,Fiber,Month-to-month,Bank transfer,2,1
CUST_000655,80,20,44.93,814.88,DSL,Two year,Bank transfer,1,0
CUST_000656,42,14,45.62,776.3,Fiber,Month-to-month,Electronic check,4,0
CUST_000657,42,25,25.03,802.08,DSL,Month-to-month,Bank transfer,3,0
CUST_000658,41,1,48.37,48.37,Fiber,One year,Bank transfer,5,1
CUST_000659,44,16,80.88,1240.12,DSL,Two year,Credit card,3,0
CUST_000660,39,8,91.48,894.51,Fiber,Two year,Bank transfer,0,1
CUST_000661,33,9,78.71,787.96,DSL,One year,Bank transfer,2,0
CUST_000662,33,77,76.09,5867.33,Fiber,One year,Credit card,0,0
CUST_000663,41,4,62.47,392.56,Fiber,Two year,Electronic check,2,1
CUST_000664,33,8,80.5,776.09,DSL,One year,Bank transfer,4,0
CUST_000665,31,17,70.73,1168.71,DSL,Two year,Bank transfer,2,1
CUST_000666,43,47,101.09,4776.06,DSL,Two year,Electronic check,0,1
CUST_000667,38,12,63.03,814.05,Fiber,Two year,Bank transfer,3,0
CUST_000668,64,32,91.86,2942.4,Fiber,Month-to-month,Electronic check,0,1
CUST_000669,18,46,82.48,3655.1,Fiber,Month-to-month,Bank transfer,1,1
CUST_000670,58,8,79.71,543.84,Fiber,Month-to-month,Electronic check,2,1
CUST_000671,60,11,24.77,136.65,Fiber,One year,Electronic check,2,0
CUST_000672,18,10,83.58,885.13,Fiber,Month-to-month,Electronic check,2,1
CUST_000673,36,42,62.45,2504.46,DSL,Month-to-month,Mailed check,2,1
CUST_000674,36,1,56.12,75.36,Fiber,Month-to-month,Mailed check,2,1
CUST_000675,20,8,35.34,465.92,DSL,Two year,Electronic check,2,0
CUST_000676,30,27,64.89,1894.76,Fiber,Month-to-month,Mailed check,1,0
CUST_000677,25,20,65.67,1129.68,Fiber,Month-to-month,Credit card,0,1
CUST_000678,68,13,38.94,378.35,Fiber,Month-to-month,Credit card,4,1
CUST_000679,56,18,35.53,561.97,DSL,Month-to-month,Bank transfer,2,0
CUST_000680,61,5,74.73,256.76,DSL,Two year,Mailed check,1,0
CUST_000681,52,13,82.43,906.26,DSL,Two year,Bank transfer,3,0
CUST_000682,25,16,68.81,1099.81,Fiber,One year,Electronic check,4,1
CUST_000683,34,55,88.02,4911.43,Fiber,One year,Credit card,3,1
CUST_000684,49,7,63.27,538.31,DSL,One year,Bank transfer,1,0
CUST_000685,23,48,63.91,3020.38,Fiber,Month-to-month,Electronic check,6,0
